c_customer_id:integer,c_name:string,c_age:integer
23205,Alice Doe,66
23206,Tom Taylor,52
23207,Alice Doe,62
23208,John Doe,65
23209,Tom Lee,58
23210,John Brown,46
23211,John Wilson,52
23212,Jane Taylor,20
23213,Alex Smith,48
23214,Eve Brown,33
23215,Alice Smith,51
23216,Tom Taylor,39
23217,Alex Taylor,50
23218,John Wilson,25
23219,John Brown,56
23220,Tom Smith,53
23221,Alex Taylor,42
23222,Sara Smith,43
23223,John Brown,54
23224,Jane Taylor,41
23225,Eve Brown,43
23226,Tom Lee,27
23227,Alex Wilson,53
23228,Alex Smith,33
23229,John Doe,63
23230,Eve Taylor,53
23231,John Smith,59
23232,Sara Wilson,33
23233,Eve Smith,29
23234,Tom Wilson,49
23235,John Taylor,58
23236,Eve Taylor,56
23237,Tom Wilson,56
23238,Alex Doe,18
23239,John Brown,47
23240,Tom Taylor,33
23241,John Wilson,39
23242,Sara Taylor,56
23243,Sara Smith,51
23244,Jane Brown,40
23245,John Taylor,65
23246,Alex Taylor,29
23247,Eve Lee,22
23248,Jane Taylor,21
23249,Alice Wilson,28
23250,John Doe,19
23251,Bob Smith,59
23252,Alice Smith,55
23253,Alex Doe,30
23254,John Lee,21
23255,Alice Smith,33
23256,Sara Wilson,45
23257,Tom Wilson,40
23258,Jane Wilson,43
23259,Bob Taylor,37
23260,Tom Lee,44
23261,Tom Doe,42
23262,Tom Wilson,21
23263,Tom Wilson,59
23264,Sara Smith,49
23265,Sara Lee,45
23266,John Lee,62
23267,Jane Smith,18
23268,Eve Taylor,23
23269,Alex Brown,38
23270,Tom Taylor,51
23271,John Taylor,48
23272,John Smith,36
23273,Alice Wilson,59
23274,Bob Wilson,26
23275,John Doe,66
23276,Bob Taylor,18
23277,John Smith,60
23278,Eve Doe,24
23279,Alice Taylor,56
23280,John Brown,51
23281,Bob Smith,24
23282,John Taylor,49
23283,Jane Brown,28
23284,Alex Lee,58
23285,Tom Brown,66
23286,Alice Lee,31
23287,Jane Brown,58
23288,Sara Smith,20
23289,Sara Doe,65
23290,Bob Wilson,34
23291,Alice Brown,62
23292,Bob Doe,44
23293,Alex Doe,48
23294,Eve Taylor,53
23295,Jane Lee,35
23296,Bob Taylor,44
23297,Sara Smith,59
23298,Bob Taylor,63
23299,John Doe,39
23300,Tom Taylor,61
23301,Jane Brown,52
23302,Tom Lee,28
23303,Tom Lee,29
23304,Eve Wilson,55
23305,Alex Wilson,52
23306,Jane Wilson,35
23307,Alex Taylor,28
23308,John Doe,23
23309,Alice Lee,65
23310,Bob Brown,21
23311,Eve Smith,63
23312,Bob Lee,46
23313,Alice Taylor,50
23314,Tom Brown,22
23315,Sara Smith,61
23316,Bob Taylor,50
23317,Tom Wilson,64
23318,Tom Wilson,31
23319,Sara Smith,66
23320,Jane Doe,23
23321,Alice Doe,62
23322,Alice Lee,56
23323,Alex Smith,46
23324,Sara Doe,36
23325,Tom Wilson,31
23326,Alex Smith,37
23327,Sara Smith,47
23328,Tom Brown,23
23329,Jane Taylor,53
23330,Alice Taylor,56
23331,Eve Doe,22
23332,Jane Wilson,27
23333,Alice Brown,37
23334,Tom Doe,24
23335,John Doe,63
23336,John Taylor,23
23337,Alex Smith,45
23338,Sara Taylor,54
23339,Tom Smith,57
23340,Tom Doe,51
23341,Tom Brown,67
23342,Tom Taylor,55
23343,Tom Wilson,33
23344,Eve Taylor,67
23345,Bob Doe,67
23346,Jane Smith,33
23347,Sara Doe,39
23348,Alice Doe,53
23349,John Smith,51
23350,Sara Taylor,57
23351,Eve Doe,24
23352,Eve Wilson,21
23353,Bob Lee,53
23354,Sara Brown,31
23355,Tom Smith,21
23356,Alex Brown,60
23357,Alex Wilson,35
23358,John Taylor,43
23359,Alice Doe,51
23360,Eve Wilson,31
23361,Tom Taylor,57
23362,Jane Smith,24
23363,Eve Wilson,64
23364,Tom Brown,39
23365,Eve Doe,21
23366,John Taylor,66
23367,Alice Taylor,35
23368,John Taylor,48
23369,Alice Doe,67
23370,John Doe,61
23371,Sara Wilson,64
23372,Jane Wilson,58
23373,Bob Brown,31
23374,Alex Lee,49
23375,Alice Wilson,46
23376,Jane Taylor,48
23377,Alex Wilson,24
23378,Jane Taylor,43
23379,Sara Lee,20
23380,Eve Lee,40
23381,Alex Lee,62
23382,Jane Taylor,31
23383,Alex Lee,64
23384,Sara Doe,56
23385,Alice Doe,25
23386,Alice Taylor,21
23387,Eve Taylor,67
23388,Alex Doe,38
23389,John Smith,22
23390,Bob Smith,67
23391,Jane Doe,47
23392,Bob Taylor,24
23393,Alex Taylor,22
23394,Eve Wilson,18
23395,Tom Taylor,18
23396,Alice Wilson,53
23397,Jane Wilson,39
23398,John Smith,39
23399,Sara Smith,21
23400,Jane Doe,24
23401,Eve Taylor,30
23402,Alex Lee,61
23403,Bob Doe,65
23404,Jane Lee,35
23405,Alice Lee,55
23406,Alex Smith,25
23407,Tom Wilson,44
23408,Eve Taylor,45
23409,Sara Brown,59
23410,Eve Taylor,29
23411,Jane Brown,51
23412,Alice Doe,27
23413,Alice Taylor,44
23414,Tom Wilson,50
23415,Eve Taylor,23
23416,Tom Smith,31
23417,Bob Lee,25
23418,Jane Brown,29
23419,Alice Smith,67
23420,Alex Lee,65
23421,Sara Taylor,36
23422,Tom Brown,42
23423,Bob Doe,65
23424,Bob Wilson,63
23425,Alex Brown,54
23426,Eve Smith,63
23427,Tom Doe,65
23428,Alex Doe,31
23429,Alex Smith,28
23430,Sara Lee,51
23431,Tom Doe,52
23432,Eve Wilson,34
23433,Alice Lee,53
23434,John Lee,19
23435,John Taylor,53
23436,Bob Doe,30
23437,Bob Lee,36
23438,Jane Brown,26
23439,Sara Doe,29
23440,John Lee,61
23441,Bob Wilson,50
23442,Jane Smith,47
23443,Jane Smith,42
23444,John Taylor,54
23445,Bob Brown,63
23446,Eve Smith,54
23447,John Wilson,48
23448,Alice Lee,59
23449,Alice Smith,46
23450,John Lee,65
23451,John Wilson,65
23452,Alice Brown,27
23453,Jane Taylor,21
23454,Eve Wilson,66
23455,John Wilson,63
23456,Tom Brown,25
23457,Tom Doe,63
23458,Sara Wilson,32
23459,Jane Taylor,53
23460,Alex Wilson,31
23461,Alice Taylor,32
23462,Alice Brown,23
23463,John Brown,47
23464,Alice Taylor,55
23465,Eve Brown,66
23466,John Wilson,43
23467,Bob Wilson,20
23468,Sara Doe,37
23469,Eve Wilson,57
23470,Bob Taylor,30
23471,Alice Brown,55
23472,Sara Taylor,33
23473,Tom Brown,64
23474,Bob Brown,46
23475,Eve Doe,44
23476,John Lee,52
23477,Alex Brown,33
23478,Eve Doe,48
23479,Alex Doe,57
23480,Tom Wilson,28
23481,Sara Doe,51
23482,Eve Smith,32
23483,Tom Wilson,19
23484,John Taylor,20
23485,Tom Taylor,19
23486,Jane Wilson,45
23487,Alice Brown,25
23488,Alex Brown,64
23489,Eve Lee,26
23490,Sara Doe,39
23491,Bob Taylor,28
23492,Alice Smith,40
23493,Bob Taylor,59
23494,Alex Taylor,31
23495,Jane Taylor,54
23496,Alex Lee,58
23497,Eve Brown,59
23498,Jane Doe,35
23499,Jane Wilson,47
23500,John Doe,64
23501,Eve Lee,48
23502,John Taylor,31
23503,Alice Lee,20
23504,John Lee,52
23505,Tom Wilson,28
23506,Eve Wilson,31
23507,Jane Lee,30
23508,Sara Doe,43
23509,Eve Brown,58
23510,Jane Doe,63
23511,John Doe,24
23512,Sara Lee,37
23513,Tom Taylor,65
23514,Bob Wilson,35
23515,John Doe,60
23516,Eve Doe,39
23517,Eve Brown,40
23518,Alex Brown,55
23519,Alex Taylor,21
23520,John Brown,27
23521,John Smith,26
23522,Alex Smith,23
23523,Alex Smith,29
23524,Alex Brown,25
23525,Jane Wilson,36
23526,Alice Smith,47
23527,John Smith,47
23528,Jane Brown,30
23529,Bob Doe,45
23530,Alice Lee,30
23531,Tom Wilson,51
23532,Eve Taylor,59
23533,Alex Brown,53
23534,Alice Smith,54
23535,Alex Taylor,46
23536,Alex Lee,41
23537,Jane Brown,28
23538,Tom Taylor,26
23539,John Doe,67
23540,Tom Lee,28
23541,Sara Brown,29
23542,Sara Lee,34
23543,John Doe,47
23544,Jane Smith,39
23545,Jane Wilson,42
23546,Bob Taylor,57
23547,Alice Lee,24
23548,Jane Lee,25
23549,Alex Lee,21
23550,Jane Taylor,65
23551,Jane Taylor,63
23552,Alice Doe,43
23553,Alice Wilson,39
23554,Alex Lee,22
23555,Alex Lee,30
23556,Bob Taylor,20
23557,Jane Lee,56
23558,Alex Lee,61
23559,Eve Brown,62
23560,Sara Smith,29
23561,Alice Brown,32
23562,Sara Lee,20
23563,Sara Doe,29
23564,Alice Doe,41
23565,Alex Wilson,39
23566,Alex Brown,61
23567,Alice Wilson,50
23568,Alice Brown,18
23569,Jane Wilson,28
23570,Alice Doe,52
23571,Sara Lee,56
23572,Bob Wilson,43
23573,Alex Brown,35
23574,Tom Doe,56
23575,Bob Brown,22
23576,Eve Lee,50
23577,Alice Doe,46
23578,Alex Brown,54
23579,Sara Taylor,50
23580,Eve Smith,23
23581,Alex Brown,64
23582,Alex Lee,43
23583,Sara Wilson,29
23584,Tom Wilson,47
23585,Alice Smith,59
23586,Bob Taylor,40
23587,Alex Doe,60
23588,John Brown,47
23589,John Brown,43
23590,Eve Wilson,51
23591,Eve Doe,29
23592,Tom Lee,48
23593,Jane Taylor,55
23594,Alice Wilson,52
23595,Alex Lee,28
23596,Alice Smith,62
23597,Eve Wilson,41
23598,Alex Brown,61
23599,Alice Brown,53
23600,Jane Wilson,67
23601,Alex Doe,42
23602,Jane Smith,19
23603,Sara Wilson,58
23604,Sara Taylor,46
23605,Jane Doe,51
23606,Sara Wilson,47
23607,John Taylor,25
23608,Alice Lee,23
23609,John Doe,18
23610,Tom Smith,27
23611,Tom Wilson,64
23612,Jane Lee,52
23613,Eve Doe,58
23614,Sara Brown,51
23615,Eve Brown,65
23616,John Brown,49
23617,Jane Smith,63
23618,Jane Smith,46
23619,Jane Lee,37
23620,Sara Wilson,66
23621,Eve Wilson,52
23622,Jane Brown,64
23623,Sara Doe,22
23624,John Doe,38
23625,Tom Wilson,20
23626,John Doe,67
23627,Jane Wilson,51
23628,Alice Taylor,54
23629,Alice Smith,59
23630,Eve Lee,21
23631,Alice Smith,57
23632,Tom Brown,39
23633,Tom Taylor,47
23634,Eve Taylor,20
23635,Sara Taylor,38
23636,Alex Lee,66
23637,Tom Wilson,64
23638,Eve Doe,60
23639,Alice Lee,56
23640,Bob Taylor,47
23641,Alex Brown,47
23642,Sara Smith,50
23643,Sara Brown,63
23644,Tom Lee,39
23645,Tom Doe,28
23646,Tom Taylor,33
23647,Bob Brown,36
23648,Bob Doe,63
23649,John Doe,23
23650,John Wilson,63
23651,Bob Lee,60
23652,Eve Smith,45
23653,Bob Taylor,28
23654,John Smith,58
23655,Jane Brown,27
23656,Jane Doe,29
23657,Jane Taylor,51
23658,Eve Smith,23
23659,Sara Smith,49
23660,Jane Doe,22
23661,Alice Brown,60
23662,Alex Wilson,48
23663,Bob Brown,65
23664,Sara Lee,24
23665,Bob Taylor,64
23666,John Doe,29
23667,Alice Lee,39
23668,John Lee,56
23669,Alex Smith,36
23670,Tom Wilson,41
23671,Sara Brown,50
23672,Alex Wilson,43
23673,Alice Brown,31
23674,Alice Brown,27
23675,Eve Taylor,37
23676,Alex Taylor,23
23677,Sara Smith,66
23678,Jane Doe,55
23679,Tom Lee,34
23680,Jane Lee,52
23681,Tom Lee,50
23682,Jane Brown,49
23683,Bob Brown,19
23684,Jane Doe,33
23685,Alex Smith,51
23686,Tom Brown,59
23687,Alice Smith,43
23688,John Smith,38
23689,Sara Wilson,56
23690,Eve Taylor,31
23691,John Lee,40
23692,Eve Wilson,49
23693,Bob Taylor,28
23694,Jane Wilson,53
23695,Alice Brown,51
23696,Sara Smith,48
23697,Alex Wilson,37
23698,Alex Brown,41
23699,Sara Taylor,34
23700,Tom Smith,53
23701,Sara Smith,63
23702,Tom Wilson,28
23703,Tom Taylor,34
23704,Alex Smith,46
23705,John Taylor,50
23706,Jane Taylor,24
23707,Bob Taylor,47
23708,John Smith,41
23709,Alice Brown,50
23710,Eve Smith,18
23711,Alex Doe,26
23712,Tom Lee,24
23713,Alex Lee,36
23714,Eve Taylor,67
23715,Eve Brown,23
23716,Alex Taylor,38
23717,Alex Brown,55
23718,Eve Smith,25
23719,Bob Lee,51
23720,Jane Lee,22
23721,Tom Brown,45
23722,Bob Lee,52
23723,Bob Smith,62
23724,Alex Brown,37
23725,Alice Smith,33
23726,John Doe,34
23727,Sara Lee,24
23728,Sara Taylor,19
23729,Bob Doe,58
23730,John Smith,67
23731,John Lee,55
23732,Jane Smith,46
23733,John Taylor,57
23734,John Lee,67
23735,Eve Wilson,26
23736,Bob Brown,28
23737,Alex Doe,56
23738,Sara Doe,59
23739,Alex Smith,36
23740,Tom Brown,21
23741,Sara Brown,39
23742,Sara Taylor,31
23743,John Lee,35
23744,Jane Lee,41
23745,Jane Doe,27
23746,Alex Lee,28
23747,Eve Brown,31
23748,John Brown,57
23749,Jane Taylor,25
23750,Bob Doe,66
23751,Sara Doe,53
23752,John Doe,25
23753,Eve Lee,57
23754,Alice Wilson,49
23755,Jane Brown,62
23756,Bob Lee,59
23757,Sara Lee,19
23758,Bob Wilson,48
23759,Alice Taylor,22
23760,John Taylor,26
23761,Eve Taylor,59
23762,Jane Taylor,31
23763,Alex Wilson,43
23764,John Doe,32
23765,Alice Brown,31
23766,Bob Doe,45
23767,Eve Smith,45
23768,Eve Lee,61
23769,Eve Smith,54
23770,Alex Smith,63
23771,Tom Smith,55
23772,Tom Smith,47
23773,Eve Brown,42
23774,Tom Smith,54
23775,Tom Smith,49
23776,Alex Wilson,37
23777,Alice Taylor,56
23778,Jane Wilson,53
23779,Eve Brown,58
23780,Alice Doe,18
23781,Jane Wilson,60
23782,Alex Doe,31
23783,John Wilson,46
23784,Alice Lee,33
23785,Sara Smith,51
23786,Jane Wilson,41
23787,Jane Doe,20
23788,Bob Taylor,54
23789,Bob Brown,34
23790,Alice Lee,21
23791,John Doe,62
23792,Sara Doe,36
23793,Jane Wilson,43
23794,Alex Brown,26
23795,Tom Doe,34
23796,Bob Wilson,28
23797,John Taylor,54
23798,Alex Wilson,64
23799,Alex Smith,44
23800,John Lee,20
23801,John Smith,35
23802,Bob Doe,22
23803,Bob Lee,55
23804,Sara Doe,55
23805,Jane Wilson,39
23806,Jane Smith,66
23807,Alex Smith,47
23808,Tom Doe,33
23809,Tom Doe,42
23810,Jane Taylor,37
23811,John Doe,41
23812,Tom Wilson,29
23813,John Wilson,18
23814,Alex Smith,54
23815,Alice Taylor,58
23816,Sara Lee,43
23817,Sara Doe,56
23818,Tom Doe,31
23819,Jane Smith,46
23820,Sara Brown,65
23821,Alice Taylor,30
23822,Eve Doe,55
23823,Bob Doe,18
23824,Tom Smith,34
23825,Bob Lee,27
23826,Eve Taylor,47
23827,Jane Brown,19
23828,Jane Lee,50
23829,Alice Smith,23
23830,Bob Brown,59
23831,Eve Brown,43
23832,Alex Taylor,34
23833,Bob Wilson,41
23834,John Wilson,27
23835,Alice Brown,55
23836,Eve Smith,43
23837,Alice Lee,63
23838,Alex Taylor,33
23839,Sara Smith,32
23840,Alice Doe,36
23841,Bob Wilson,49
23842,Tom Doe,37
23843,John Brown,21
23844,Alice Wilson,19
23845,Tom Taylor,36
23846,Tom Brown,55
23847,Bob Smith,61
23848,John Wilson,51
23849,Tom Doe,36
23850,Alex Wilson,64
23851,Eve Taylor,23
23852,Eve Lee,52
23853,Tom Wilson,31
23854,Bob Wilson,56
23855,Sara Brown,18
23856,Jane Lee,46
23857,Alex Brown,45
23858,Tom Wilson,57
23859,Eve Taylor,18
23860,Eve Wilson,66
23861,Tom Doe,28
23862,Tom Brown,67
23863,Alice Doe,29
23864,Bob Lee,58
23865,Alex Lee,46
23866,Jane Taylor,51
23867,Eve Taylor,42
23868,Alex Smith,32
23869,Tom Wilson,19
23870,Tom Brown,58
23871,Tom Smith,66
23872,Bob Brown,25
23873,Tom Brown,29
23874,Alex Brown,65
23875,Alex Smith,35
23876,John Wilson,55
23877,Bob Taylor,28
23878,Jane Doe,64
23879,Bob Brown,66
23880,Alex Doe,44
23881,Bob Lee,42
23882,Sara Lee,22
23883,Tom Taylor,27
23884,John Brown,63
23885,Sara Brown,57
23886,John Taylor,54
23887,Bob Doe,38
23888,Sara Lee,35
23889,John Taylor,30
23890,Jane Wilson,67
23891,Tom Wilson,54
23892,Tom Brown,59
23893,Alice Smith,57
23894,Sara Wilson,53
23895,Alex Wilson,60
23896,Alice Wilson,57
23897,Alex Wilson,27
23898,Alex Brown,41
23899,Alice Wilson,53
23900,Alice Smith,42
23901,Eve Taylor,49
23902,Eve Doe,37
23903,Bob Wilson,55
23904,Tom Wilson,52
23905,Jane Lee,51
23906,Bob Smith,50
23907,Jane Doe,32
23908,Jane Lee,44
23909,Tom Smith,44
23910,Alex Doe,35
23911,Bob Smith,27
23912,Alice Wilson,40
23913,Eve Taylor,55
23914,Tom Taylor,52
23915,John Lee,19
23916,Bob Taylor,48
23917,John Wilson,36
23918,Sara Smith,32
23919,Bob Brown,46
23920,Bob Smith,20
23921,Eve Wilson,32
23922,Sara Lee,65
23923,Eve Lee,33
23924,Alex Lee,24
23925,Sara Taylor,41
23926,Alex Lee,66
23927,Sara Brown,44
23928,John Smith,59
23929,John Brown,25
23930,Alex Wilson,25
23931,Jane Brown,35
23932,John Smith,43
23933,Alex Smith,49
23934,Tom Lee,37
23935,John Smith,41
23936,Jane Wilson,48
23937,Eve Taylor,37
23938,John Smith,67
23939,Jane Wilson,35
23940,John Smith,59
23941,Tom Taylor,28
23942,John Taylor,41
23943,John Taylor,33
23944,John Taylor,25
23945,John Smith,20
23946,Bob Taylor,65
23947,John Taylor,44
23948,Eve Lee,38
23949,John Smith,19
23950,Sara Lee,58
23951,Bob Smith,30
23952,Alice Taylor,57
23953,Jane Wilson,61
23954,Eve Lee,40
23955,Bob Lee,67
23956,Tom Lee,59
23957,Sara Lee,27
23958,Tom Taylor,58
23959,Tom Doe,63
23960,Alex Brown,22
23961,Sara Wilson,64
23962,Bob Taylor,60
23963,Alice Wilson,63
23964,Alex Taylor,48
23965,John Wilson,54
23966,Alex Wilson,35
23967,Eve Doe,66
23968,Sara Doe,54
23969,John Lee,60
23970,Alex Smith,61
23971,Tom Lee,43
23972,Sara Wilson,57
23973,Tom Doe,20
23974,Tom Brown,22
23975,Eve Doe,60
23976,Alex Doe,56
23977,Alice Taylor,33
23978,Eve Smith,40
23979,Tom Brown,45
23980,John Lee,47
23981,Alex Brown,30
23982,Sara Brown,66
23983,Eve Smith,22
23984,Tom Smith,51
23985,Alex Taylor,48
23986,Alex Lee,62
23987,Sara Lee,55
23988,Jane Smith,55
23989,Eve Doe,44
23990,Alice Lee,38
23991,Eve Doe,21
23992,Jane Wilson,63
23993,Sara Brown,56
23994,John Wilson,20
23995,Bob Lee,36
23996,Jane Lee,29
23997,Eve Doe,65
23998,Eve Lee,41
23999,Alice Lee,54
24000,Bob Doe,40
24001,Eve Taylor,18
24002,John Smith,65
24003,Alex Brown,67
24004,Eve Lee,59
24005,Sara Brown,22
24006,Alex Doe,30
24007,Alex Doe,60
24008,Alex Smith,52
24009,Alex Smith,60
24010,Eve Taylor,29
24011,John Lee,63
24012,Tom Smith,61
24013,John Wilson,18
24014,Bob Lee,54
24015,Eve Wilson,64
24016,Jane Wilson,29
24017,Bob Taylor,59
24018,Alice Taylor,57
24019,Jane Taylor,59
24020,John Wilson,23
24021,Alice Doe,66
24022,Alex Smith,46
24023,Eve Taylor,42
24024,Alex Smith,56
24025,Tom Brown,65
24026,Sara Doe,27
24027,Alex Taylor,52
24028,Tom Brown,45
24029,Eve Taylor,46
24030,Sara Lee,55
24031,Eve Brown,37
24032,Alice Lee,43
24033,Bob Lee,21
24034,Tom Doe,47
24035,Sara Brown,65
24036,Eve Lee,36
24037,Alice Lee,52
24038,Alex Brown,63
24039,Tom Doe,61
24040,Bob Wilson,57
24041,John Wilson,51
24042,Alex Smith,29
24043,Bob Doe,19
24044,John Taylor,27
24045,Eve Lee,38
24046,Sara Taylor,22
24047,Tom Lee,64
24048,Tom Doe,57
24049,Sara Doe,55
24050,Sara Brown,45
24051,Alice Doe,51
24052,John Taylor,54
24053,Bob Doe,45
24054,Sara Wilson,42
24055,Eve Smith,42
24056,Jane Smith,49
24057,Eve Lee,62
24058,Alice Taylor,41
24059,Sara Taylor,20
24060,John Smith,30
24061,Sara Smith,22
24062,Bob Wilson,28
24063,Jane Smith,66
24064,John Doe,66
24065,Sara Smith,32
24066,Alice Lee,52
24067,Bob Smith,54
24068,John Doe,45
24069,Alex Brown,46
24070,Sara Lee,27
24071,Alex Smith,55
24072,John Brown,24
24073,Tom Wilson,54
24074,Bob Taylor,56
24075,Jane Wilson,40
24076,Bob Brown,47
24077,Alice Wilson,44
24078,Bob Taylor,25
24079,Bob Taylor,53
24080,Tom Brown,32
24081,Bob Wilson,64
24082,Alex Lee,66
24083,Tom Lee,30
24084,Eve Taylor,58
24085,Eve Doe,46
24086,John Doe,21
24087,Alice Wilson,49
24088,John Wilson,22
24089,John Smith,24
24090,John Taylor,21
24091,Jane Brown,48
24092,Alice Brown,42
24093,Eve Taylor,26
24094,Alice Smith,60
24095,Eve Brown,20
24096,Tom Lee,26
24097,John Smith,44
24098,Eve Doe,35
24099,Alice Doe,20
24100,Alice Doe,36
24101,Tom Lee,26
24102,Jane Wilson,37
24103,Alex Smith,42
24104,Alex Wilson,40
24105,Tom Brown,18
24106,Tom Smith,66
24107,Jane Doe,57
24108,Alex Wilson,67
24109,Bob Brown,67
24110,Eve Wilson,67
24111,Alice Taylor,67
24112,Jane Lee,63
24113,Eve Doe,50
24114,Alex Wilson,61
24115,Tom Smith,19
24116,Alex Lee,47
24117,Bob Doe,66
24118,Bob Brown,65
24119,Bob Lee,41
24120,Bob Wilson,56
24121,Alice Doe,35
24122,Alex Brown,63
24123,Alex Wilson,39
24124,Bob Taylor,22
24125,Sara Smith,18
24126,Sara Doe,31
24127,Jane Taylor,43
24128,Jane Wilson,25
24129,Alice Wilson,53
24130,Bob Doe,21
24131,Alice Wilson,63
24132,Bob Brown,39
24133,Eve Taylor,49
24134,Alex Wilson,58
24135,John Smith,66
24136,Sara Wilson,23
24137,Eve Brown,21
24138,Sara Smith,59
24139,Bob Taylor,29
24140,Eve Taylor,65
24141,Eve Taylor,41
24142,Tom Doe,22
24143,Alice Smith,45
24144,Eve Smith,50
24145,Eve Wilson,36
24146,Alex Lee,62
24147,Alice Wilson,50
24148,Bob Taylor,57
24149,Alice Brown,25
24150,Tom Lee,41
24151,Tom Wilson,50
24152,Eve Taylor,58
24153,Alex Doe,31
24154,Alex Wilson,37
24155,Tom Brown,63
24156,Sara Smith,26
24157,Jane Wilson,46
24158,John Brown,45
24159,John Taylor,60
24160,Sara Taylor,67
24161,Bob Brown,67
24162,Eve Brown,65
24163,Jane Doe,36
24164,Sara Brown,26
24165,Tom Doe,25
24166,Jane Smith,60
24167,Tom Brown,57
24168,Alex Wilson,38
24169,Bob Doe,36
24170,Bob Taylor,62
24171,Jane Doe,27
24172,Tom Brown,50
24173,Jane Lee,64
24174,Tom Taylor,26
24175,Jane Doe,49
24176,Tom Doe,46
24177,Jane Brown,33
24178,Alice Doe,18
24179,Tom Doe,57
24180,Jane Lee,27
24181,Alice Brown,33
24182,Jane Brown,48
24183,Alex Lee,62
24184,Alice Doe,65
24185,Sara Taylor,45
24186,Sara Doe,28
24187,Tom Smith,51
24188,Alex Wilson,50
24189,Tom Taylor,27
24190,Sara Wilson,36
24191,Jane Wilson,67
24192,Eve Doe,40
24193,Tom Taylor,57
24194,Alex Doe,43
24195,Bob Doe,19
24196,Alex Doe,35
24197,John Taylor,65
24198,Alice Brown,48
24199,Jane Taylor,64
24200,Jane Lee,56
24201,Tom Wilson,41
24202,Alex Taylor,47
24203,Eve Taylor,66
24204,Jane Doe,31
24205,Bob Smith,60
24206,Jane Doe,59
24207,Sara Brown,34
24208,Sara Smith,46
24209,Bob Wilson,29
24210,Jane Smith,40
24211,John Brown,61
24212,Tom Lee,43
24213,Alex Smith,51
24214,Sara Lee,18
24215,Bob Smith,45
24216,John Lee,51
24217,Tom Lee,46
24218,Tom Lee,59
24219,Alice Wilson,60
24220,Sara Brown,38
24221,Jane Lee,60
24222,John Taylor,44
24223,Sara Smith,21
24224,Eve Taylor,56
24225,Tom Smith,45
24226,Alex Brown,40
24227,Tom Wilson,30
24228,Tom Taylor,20
24229,Sara Smith,46
24230,Sara Taylor,33
24231,John Brown,43
24232,John Wilson,24
24233,Bob Smith,42
24234,Eve Smith,67
24235,Eve Lee,55
24236,Eve Taylor,25
24237,Jane Taylor,37
24238,Bob Lee,50
24239,Alice Wilson,60
24240,John Lee,27
24241,Tom Wilson,54
24242,Tom Doe,28
24243,Tom Brown,22
24244,Sara Taylor,21
24245,Alex Taylor,64
24246,John Brown,57
24247,Alice Brown,32
24248,John Smith,53
24249,Bob Doe,32
24250,Alice Lee,64
24251,Jane Smith,53
24252,Sara Smith,34
24253,Alice Taylor,37
24254,John Brown,60
24255,Sara Wilson,30
24256,Tom Taylor,46
24257,Jane Wilson,49
24258,Alex Wilson,63
24259,Tom Brown,34
24260,Alice Brown,41
24261,Bob Brown,20
24262,Bob Smith,29
24263,Alex Smith,43
24264,Jane Wilson,31
24265,Alex Taylor,50
24266,Jane Wilson,46
24267,Alice Brown,47
24268,Alice Taylor,28
24269,Bob Wilson,37
24270,Sara Lee,59
24271,John Brown,56
24272,Jane Brown,44
24273,John Doe,41
24274,John Smith,61
24275,Jane Wilson,22
24276,Jane Taylor,30
24277,Alice Smith,43
24278,Eve Smith,34
24279,John Wilson,51
24280,John Lee,18
24281,John Taylor,57
24282,Jane Lee,61
24283,Alex Doe,54
24284,Tom Lee,59
24285,Eve Lee,61
24286,Sara Wilson,40
24287,Alex Taylor,49
24288,Eve Smith,27
24289,Bob Taylor,40
24290,Alex Wilson,63
24291,Alice Lee,30
24292,Eve Taylor,35
24293,Tom Lee,23
24294,Tom Wilson,43
24295,Alice Wilson,34
24296,Jane Taylor,29
24297,Bob Taylor,41
24298,Jane Wilson,48
24299,Eve Taylor,48
24300,Sara Taylor,23
24301,Jane Taylor,21
24302,Tom Wilson,51
24303,Alice Brown,55
24304,John Lee,49
24305,Sara Smith,50
24306,Alex Wilson,37
24307,Alex Brown,32
24308,Jane Smith,50
24309,Eve Wilson,28
24310,Jane Brown,25
24311,Eve Doe,45
24312,Alex Lee,52
24313,Jane Wilson,65
24314,Eve Brown,57
24315,Sara Brown,31
24316,Alex Brown,36
24317,Alice Brown,64
24318,Sara Wilson,66
24319,Jane Doe,34
24320,Sara Taylor,51
24321,Sara Brown,23
24322,Sara Smith,67
24323,Sara Lee,41
24324,Sara Doe,54
24325,Sara Taylor,32
24326,John Lee,42
24327,Eve Wilson,41
24328,Alex Taylor,62
24329,Alice Lee,38
24330,Alice Brown,52
24331,Tom Taylor,45
24332,Jane Smith,39
24333,Bob Wilson,66
24334,Bob Lee,27
24335,Bob Taylor,41
24336,Alex Smith,32
24337,Jane Taylor,18
24338,Eve Smith,63
24339,Jane Taylor,36
24340,Jane Doe,47
24341,Tom Brown,25
24342,Bob Brown,52
24343,Bob Doe,30
24344,Tom Wilson,46
24345,John Lee,23
24346,Bob Doe,62
24347,John Brown,22
24348,Alex Doe,42
24349,Alice Taylor,51
24350,Alex Lee,56
24351,Jane Lee,53
24352,Bob Lee,49
24353,Alice Taylor,32
24354,Sara Wilson,29
24355,Alice Doe,24
24356,Alice Brown,58
24357,Jane Lee,24
24358,Tom Doe,24
24359,Bob Smith,24
